id,details
SECTION_304_FD-302_SURVEILLANCE,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-30 09:34:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Carlos Mendez (El Toro), Sarah Lin (Accountant) NARRATIVE: On 2025-10-30 09:34:00 EST, surveillance team observed Carlos Mendez operating White Freightliner Semi-Truck (Lic: TRK-9901). Subject traveled directly to 88 Industrial Parkway, Newark, NJ (Warehouse Depot) where a clandestine meeting occurred with Sarah Lin. Subjects were observed discussing operations related to Horizon Global Transfer (Account HGT-9011). Subject Sarah Lin was seen carrying a sealed package into the facility. --------------------------------------------------------------------------------"
SECTION_305_CDR_CELLULAR_TOWER_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-30 17:47:00 EST REPORTING AGENT: SA David Ruiz (ID: 8842) PRIMARY SUBJECTS: Marcus Thorne (Enforcer), Victor Vance (The Tailor) CELLULAR INTERCEPT DATA:   Device A: Marcus Thorne (+1-202-555-0143) | Device B: Victor Vance (+1-312-555-0199)   Cell Tower Sector: T-902 (1428 Elmwood Avenue, Chicago, IL (Apex Freight HQ))   Event: Call duration 117 seconds. Ping coordinates confirm both subjects in proximity. --------------------------------------------------------------------------------"
SECTION_306_CDR_CELLULAR_TOWER_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-30 19:09:00 EST REPORTING AGENT: SA Michael Chang (ID: 9910) PRIMARY SUBJECTS: Victor Vance (The Tailor), Marcus Thorne (Enforcer) CELLULAR INTERCEPT DATA:   Device A: Victor Vance (+1-312-555-0199) | Device B: Marcus Thorne (+1-202-555-0143)   Cell Tower Sector: T-902 (Pier 4, Gary Port Facility, Gary, IN)   Event: Call duration 331 seconds. Ping coordinates confirm both subjects in proximity. --------------------------------------------------------------------------------"
SECTION_307_FINANCIAL_AUDIT_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-31 03:28:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Elena Rostova (The Tsaritsa), Carlos Mendez (El Toro) TRANSACTION RECORD:   Originator: Elena Rostova / Horizon Global Transfer (Account HGT-9011)   Destination Account: First National Bank Acc #8839-10294-US   Amount: $846,000.00 USD   Notes: Suspicious activity flag triggered. Linked to phone +1-312-555-0188 active at 412 Oak Street, Paterson, NJ (Safehouse Alpha). --------------------------------------------------------------------------------"
SECTION_308_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-31 06:28:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Elena Rostova (The Tsaritsa), Carlos Mendez (El Toro) TARGET LINE: +1-312-555-0188 (Elena Rostova) -> +1-619-555-0199 (Carlos Mendez) TRANSCRIPT:   [2025-10-31 06:28:00 EST] Elena Rostova: 'Did you authorize the release for Apex Freight Logistics (1428 Elmwood Ave, Chicago IL)?'   [2025-10-31 06:28:00 EST] Carlos Mendez: 'It is pending at 412 Oak Street, Paterson, NJ (Safehouse Alpha). We need $457,000 sent to Crypto Wallet 0x71C...3A9D (Darknet Link).'   [2025-10-31 06:28:00 EST] Elena Rostova: 'Make sure El Toro handles the transport in the White Freightliner Semi-Truck (Lic: TRK-9901).' --------------------------------------------------------------------------------"
SECTION_309_FINANCIAL_AUDIT_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-31 11:26:00 EST REPORTING AGENT: SA Michael Chang (ID: 9910) PRIMARY SUBJECTS: Carlos Mendez (El Toro), Sarah Lin (Accountant) TRANSACTION RECORD:   Originator: Carlos Mendez / Apex Freight Logistics (1428 Elmwood Ave, Chicago IL)   Destination Account: Crypto Wallet 0x71C...3A9D (Darknet Link)   Amount: $418,000.00 USD   Notes: Suspicious activity flag triggered. Linked to phone +1-619-555-0199 active at 1428 Elmwood Avenue, Chicago, IL (Apex Freight HQ). --------------------------------------------------------------------------------"
SECTION_310_FD-302_SURVEILLANCE,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-10-31 21:52:00 EST REPORTING AGENT: SA David Ruiz (ID: 8842) PRIMARY SUBJECTS: Sarah Lin (Accountant), Tariq Mansoor (Ghost) NARRATIVE: On 2025-10-31 21:52:00 EST, surveillance team observed Sarah Lin operating Silver Audi Q7 (VIN: WA1VAAFE4CD019283). Subject traveled directly to Pier 4, Gary Port Facility, Gary, IN where a clandestine meeting occurred with Tariq Mansoor. Subjects were observed discussing operations related to Meridian Holdings LLC (Shell Entity #8840). Subject Tariq Mansoor was seen carrying a sealed package into the facility. --------------------------------------------------------------------------------"
SECTION_311_CDR_CELLULAR_TOWER_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-01 09:27:00 EST REPORTING AGENT: SA David Ruiz (ID: 8842) PRIMARY SUBJECTS: Elena Rostova (The Tsaritsa), Victor Vance (The Tailor) CELLULAR INTERCEPT DATA:   Device A: Elena Rostova (+1-312-555-0188) | Device B: Victor Vance (+1-312-555-0199)   Cell Tower Sector: T-902 (1428 Elmwood Avenue, Chicago, IL (Apex Freight HQ))   Event: Call duration 261 seconds. Ping coordinates confirm both subjects in proximity. --------------------------------------------------------------------------------"
SECTION_312_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-01 10:33:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Marcus Thorne (Enforcer), Victor Vance (The Tailor) TARGET LINE: +1-202-555-0143 (Marcus Thorne) -> +1-312-555-0199 (Victor Vance) TRANSCRIPT:   [2025-11-01 10:33:00 EST] Marcus Thorne: 'Did you authorize the release for Horizon Global Transfer (Account HGT-9011)?'   [2025-11-01 10:33:00 EST] Victor Vance: 'It is pending at 1428 Elmwood Avenue, Chicago, IL (Apex Freight HQ). We need $141,000 sent to First National Bank Acc #8839-10294-US.'   [2025-11-01 10:33:00 EST] Marcus Thorne: 'Make sure The Tailor handles the transport in the Black 2021 Ford Explorer (IL Plate: 7XYZ-89).' --------------------------------------------------------------------------------"
SECTION_313_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-01 16:50:00 EST REPORTING AGENT: SA David Ruiz (ID: 8842) PRIMARY SUBJECTS: Tariq Mansoor (Ghost), Sarah Lin (Accountant) TARGET LINE: +1-973-555-0167 (Tariq Mansoor) -> +1-619-555-0122 (Sarah Lin) TRANSCRIPT:   [2025-11-01 16:50:00 EST] Tariq Mansoor: 'Did you authorize the release for Apex Freight Logistics (1428 Elmwood Ave, Chicago IL)?'   [2025-11-01 16:50:00 EST] Sarah Lin: 'It is pending at 88 Industrial Parkway, Newark, NJ (Warehouse Depot). We need $133,000 sent to Crypto Wallet 0x71C...3A9D (Darknet Link).'   [2025-11-01 16:50:00 EST] Tariq Mansoor: 'Make sure Accountant handles the transport in the Silver Audi Q7 (VIN: WA1VAAFE4CD019283).' --------------------------------------------------------------------------------"
SECTION_314_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-01 21:03:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Victor Vance (The Tailor), Marcus Thorne (Enforcer) TARGET LINE: +1-312-555-0199 (Victor Vance) -> +1-202-555-0143 (Marcus Thorne) TRANSCRIPT:   [2025-11-01 21:03:00 EST] Victor Vance: 'Did you authorize the release for Pacific Import Export Co. (San Diego, CA)?'   [2025-11-01 21:03:00 EST] Marcus Thorne: 'It is pending at Pier 4, Gary Port Facility, Gary, IN. We need $410,000 sent to First National Bank Acc #8839-10294-US.'   [2025-11-01 21:03:00 EST] Victor Vance: 'Make sure Enforcer handles the transport in the Black 2021 Ford Explorer (IL Plate: 7XYZ-89).' --------------------------------------------------------------------------------"
SECTION_315_CDR_CELLULAR_TOWER_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-02 00:01:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Sarah Lin (Accountant), Carlos Mendez (El Toro) CELLULAR INTERCEPT DATA:   Device A: Sarah Lin (+1-619-555-0122) | Device B: Carlos Mendez (+1-619-555-0199)   Cell Tower Sector: T-902 (88 Industrial Parkway, Newark, NJ (Warehouse Depot))   Event: Call duration 64 seconds. Ping coordinates confirm both subjects in proximity. --------------------------------------------------------------------------------"
SECTION_316_CDR_CELLULAR_TOWER_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-02 10:51:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Marcus Thorne (Enforcer), Carlos Mendez (El Toro) CELLULAR INTERCEPT DATA:   Device A: Marcus Thorne (+1-202-555-0143) | Device B: Carlos Mendez (+1-619-555-0199)   Cell Tower Sector: T-902 (88 Industrial Parkway, Newark, NJ (Warehouse Depot))   Event: Call duration 74 seconds. Ping coordinates confirm both subjects in proximity. --------------------------------------------------------------------------------"
SECTION_317_FINANCIAL_AUDIT_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-02 18:26:00 EST REPORTING AGENT: SA David Ruiz (ID: 8842) PRIMARY SUBJECTS: Carlos Mendez (El Toro), Elena Rostova (The Tsaritsa) TRANSACTION RECORD:   Originator: Carlos Mendez / Pacific Import Export Co. (San Diego, CA)   Destination Account: Bank of America Acc #5540-1920-3341   Amount: $842,000.00 USD   Notes: Suspicious activity flag triggered. Linked to phone +1-619-555-0199 active at 1428 Elmwood Avenue, Chicago, IL (Apex Freight HQ). --------------------------------------------------------------------------------"
SECTION_318_CDR_CELLULAR_TOWER_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-03 00:52:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Carlos Mendez (El Toro), Tariq Mansoor (Ghost) CELLULAR INTERCEPT DATA:   Device A: Carlos Mendez (+1-619-555-0199) | Device B: Tariq Mansoor (+1-973-555-0167)   Cell Tower Sector: T-902 (1428 Elmwood Avenue, Chicago, IL (Apex Freight HQ))   Event: Call duration 148 seconds. Ping coordinates confirm both subjects in proximity. --------------------------------------------------------------------------------"
SECTION_319_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-03 05:31:00 EST REPORTING AGENT: SA David Ruiz (ID: 8842) PRIMARY SUBJECTS: Victor Vance (The Tailor), Sarah Lin (Accountant) TARGET LINE: +1-312-555-0199 (Victor Vance) -> +1-619-555-0122 (Sarah Lin) TRANSCRIPT:   [2025-11-03 05:31:00 EST] Victor Vance: 'Did you authorize the release for Meridian Holdings LLC (Shell Entity #8840)?'   [2025-11-03 05:31:00 EST] Sarah Lin: 'It is pending at 1428 Elmwood Avenue, Chicago, IL (Apex Freight HQ). We need $365,000 sent to Bank of America Acc #5540-1920-3341.'   [2025-11-03 05:31:00 EST] Victor Vance: 'Make sure Accountant handles the transport in the Black 2021 Ford Explorer (IL Plate: 7XYZ-89).' --------------------------------------------------------------------------------"
SECTION_320_FINANCIAL_AUDIT_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-03 17:33:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Carlos Mendez (El Toro), Elena Rostova (The Tsaritsa) TRANSACTION RECORD:   Originator: Carlos Mendez / Meridian Holdings LLC (Shell Entity #8840)   Destination Account: Bank of America Acc #5540-1920-3341   Amount: $654,000.00 USD   Notes: Suspicious activity flag triggered. Linked to phone +1-619-555-0199 active at 304 Pier Road, Gary, IN (Lakeside Bistro). --------------------------------------------------------------------------------"
SECTION_321_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-03 19:22:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Tariq Mansoor (Ghost), Victor Vance (The Tailor) TARGET LINE: +1-973-555-0167 (Tariq Mansoor) -> +1-312-555-0199 (Victor Vance) TRANSCRIPT:   [2025-11-03 19:22:00 EST] Tariq Mansoor: 'Did you authorize the release for Pacific Import Export Co. (San Diego, CA)?'   [2025-11-03 19:22:00 EST] Victor Vance: 'It is pending at 88 Industrial Parkway, Newark, NJ (Warehouse Depot). We need $468,000 sent to Crypto Wallet 0x71C...3A9D (Darknet Link).'   [2025-11-03 19:22:00 EST] Tariq Mansoor: 'Make sure The Tailor handles the transport in the Silver Audi Q7 (VIN: WA1VAAFE4CD019283).' --------------------------------------------------------------------------------"
SECTION_322_CDR_CELLULAR_TOWER_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-04 04:01:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Carlos Mendez (El Toro), Sarah Lin (Accountant) CELLULAR INTERCEPT DATA:   Device A: Carlos Mendez (+1-619-555-0199) | Device B: Sarah Lin (+1-619-555-0122)   Cell Tower Sector: T-902 (88 Industrial Parkway, Newark, NJ (Warehouse Depot))   Event: Call duration 421 seconds. Ping coordinates confirm both subjects in proximity. --------------------------------------------------------------------------------"
SECTION_323_FINANCIAL_AUDIT_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-04 06:48:00 EST REPORTING AGENT: SA Michael Chang (ID: 9910) PRIMARY SUBJECTS: Elena Rostova (The Tsaritsa), Tariq Mansoor (Ghost) TRANSACTION RECORD:   Originator: Elena Rostova / Meridian Holdings LLC (Shell Entity #8840)   Destination Account: First National Bank Acc #8839-10294-US   Amount: $776,000.00 USD   Notes: Suspicious activity flag triggered. Linked to phone +1-312-555-0188 active at 88 Industrial Parkway, Newark, NJ (Warehouse Depot). --------------------------------------------------------------------------------"
SECTION_324_FD-302_SURVEILLANCE,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-04 11:20:00 EST REPORTING AGENT: SA Michael Chang (ID: 9910) PRIMARY SUBJECTS: Tariq Mansoor (Ghost), Victor Vance (The Tailor) NARRATIVE: On 2025-11-04 11:20:00 EST, surveillance team observed Tariq Mansoor operating White Freightliner Semi-Truck (Lic: TRK-9901). Subject traveled directly to 304 Pier Road, Gary, IN (Lakeside Bistro) where a clandestine meeting occurred with Victor Vance. Subjects were observed discussing operations related to Meridian Holdings LLC (Shell Entity #8840). Subject Victor Vance was seen carrying a sealed package into the facility. --------------------------------------------------------------------------------"
SECTION_325_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-04 21:07:00 EST REPORTING AGENT: SA Michael Chang (ID: 9910) PRIMARY SUBJECTS: Elena Rostova (The Tsaritsa), Marcus Thorne (Enforcer) TARGET LINE: +1-312-555-0188 (Elena Rostova) -> +1-202-555-0143 (Marcus Thorne) TRANSCRIPT:   [2025-11-04 21:07:00 EST] Elena Rostova: 'Did you authorize the release for Pacific Import Export Co. (San Diego, CA)?'   [2025-11-04 21:07:00 EST] Marcus Thorne: 'It is pending at 88 Industrial Parkway, Newark, NJ (Warehouse Depot). We need $495,000 sent to First National Bank Acc #8839-10294-US.'   [2025-11-04 21:07:00 EST] Elena Rostova: 'Make sure Enforcer handles the transport in the Black 2021 Ford Explorer (IL Plate: 7XYZ-89).' --------------------------------------------------------------------------------"
SECTION_326_FINANCIAL_AUDIT_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-05 08:02:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Sarah Lin (Accountant), Marcus Thorne (Enforcer) TRANSACTION RECORD:   Originator: Sarah Lin / Pacific Import Export Co. (San Diego, CA)   Destination Account: Bank of America Acc #5540-1920-3341   Amount: $494,000.00 USD   Notes: Suspicious activity flag triggered. Linked to phone +1-619-555-0122 active at 1428 Elmwood Avenue, Chicago, IL (Apex Freight HQ). --------------------------------------------------------------------------------"
SECTION_327_CDR_CELLULAR_TOWER_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-05 12:29:00 EST REPORTING AGENT: SA Michael Chang (ID: 9910) PRIMARY SUBJECTS: Tariq Mansoor (Ghost), Elena Rostova (The Tsaritsa) CELLULAR INTERCEPT DATA:   Device A: Tariq Mansoor (+1-973-555-0167) | Device B: Elena Rostova (+1-312-555-0188)   Cell Tower Sector: T-902 (Pier 4, Gary Port Facility, Gary, IN)   Event: Call duration 142 seconds. Ping coordinates confirm both subjects in proximity. --------------------------------------------------------------------------------"
SECTION_328_WIRETAP_INTERCEPT,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-05 21:10:00 EST REPORTING AGENT: SA Michael Chang (ID: 9910) PRIMARY SUBJECTS: Victor Vance (The Tailor), Sarah Lin (Accountant) TARGET LINE: +1-312-555-0199 (Victor Vance) -> +1-619-555-0122 (Sarah Lin) TRANSCRIPT:   [2025-11-05 21:10:00 EST] Victor Vance: 'Did you authorize the release for Horizon Global Transfer (Account HGT-9011)?'   [2025-11-05 21:10:00 EST] Sarah Lin: 'It is pending at 88 Industrial Parkway, Newark, NJ (Warehouse Depot). We need $185,000 sent to First National Bank Acc #8839-10294-US.'   [2025-11-05 21:10:00 EST] Victor Vance: 'Make sure Accountant handles the transport in the White Freightliner Semi-Truck (Lic: TRK-9901).' --------------------------------------------------------------------------------"
SECTION_329_FINANCIAL_AUDIT_LOG,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-06 09:05:00 EST REPORTING AGENT: SA Sarah Jenkins (ID: 4102) PRIMARY SUBJECTS: Carlos Mendez (El Toro), Victor Vance (The Tailor) TRANSACTION RECORD:   Originator: Carlos Mendez / Pacific Import Export Co. (San Diego, CA)   Destination Account: First National Bank Acc #8839-10294-US   Amount: $610,000.00 USD   Notes: Suspicious activity flag triggered. Linked to phone +1-619-555-0199 active at 412 Oak Street, Paterson, NJ (Safehouse Alpha). --------------------------------------------------------------------------------"
SECTION_330_FD-302_SURVEILLANCE,"FILE REF: 268A-CH-90412 DATE/TIME: 2025-11-06 19:28:00 EST REPORTING AGENT: SA Michael Chang (ID: 9910) PRIMARY SUBJECTS: Marcus Thorne (Enforcer), Tariq Mansoor (Ghost) NARRATIVE: On 2025-11-06 19:28:00 EST, surveillance team observed Marcus Thorne operating Black 2021 Ford Explorer (IL Plate: 7XYZ-89). Subject traveled directly to 1428 Elmwood Avenue, Chicago, IL (Apex Freight HQ) where a clandestine meeting occurred with Tariq Mansoor. Subjects were observed discussing operations related to Horizon Global Transfer (Account HGT-9011). Subject Tariq Mansoor was seen carrying a sealed package into the facility. --------------------------------------------------------------------------------"
